I1,J1,I2,J2
153,249,153,157
154,249,154,157
155,249,155,157
156,249,156,157
157,249,157,157
158,249,158,157
159,249,159,157
160,249,160,157
161,249,161,157
162,249,162,157
163,249,163,157
164,249,164,157
165,249,165,157
166,249,166,157
167,249,167,157
168,249,168,157
169,249,169,157
170,249,170,157
171,249,171,157
172,249,172,157
173,249,173,157
174,249,174,157
175,249,175,157
176,249,176,157
177,249,177,157
178,249,178,157
179,249,179,157
180,249,180,157
181,249,181,157
182,249,182,157
183,249,183,157
184,249,184,157
185,249,185,157
186,249,186,157
187,249,187,157
188,249,188,157
189,249,189,157
190,249,190,157
191,249,191,157
192,249,192,157
193,249,193,157
194,249,194,157
195,249,195,157
196,249,196,157
197,249,197,157
198,249,198,157
199,249,199,157
200,249,200,157
201,249,201,157
202,249,202,157
203,249,203,157
204,249,204,157
205,249,205,157
206,249,206,157
207,249,207,157
208,249,208,157
209,249,209,157
210,249,210,157
211,249,211,157
212,249,212,157
213,249,213,157
214,249,214,157
215,249,215,157
216,249,216,157
217,249,217,157
218,249,218,157
219,249,219,157
220,249,220,157
221,249,221,157
222,249,222,157
223,249,223,157
224,249,224,157
225,249,225,157
226,249,226,157
227,249,227,157
228,249,228,157
229,249,229,157
230,249,230,157
231,249,231,157
232,249,232,157
233,249,233,157
234,249,234,157
235,249,235,157
236,249,236,157
1,250,0,0
2,250,0,0
3,250,0,0
4,250,0,0
5,250,0,0
6,250,0,0
7,250,0,0
8,250,0,0
9,250,0,0
10,250,0,0
11,250,0,0
12,250,0,0
13,250,0,0
14,250,0,0
15,250,0,0
16,250,0,0
17,250,0,0
18,250,0,0
19,250,0,0
20,250,0,0
21,250,0,0
22,250,0,0
23,250,0,0
24,250,0,0
25,250,0,0
26,250,0,0
27,250,0,0
28,250,0,0
29,250,0,0
30,250,0,0
31,250,0,0
32,250,0,0
33,250,33,158
34,250,34,158
35,250,35,158
36,250,36,158
37,250,37,158
38,250,38,158
39,250,39,158
40,250,40,158
41,250,41,158
42,250,42,158
43,250,43,158
44,250,44,158
45,250,45,158
46,250,46,158
47,250,47,158
48,250,48,158
49,250,49,158
50,250,50,158
51,250,51,158
52,250,52,158
53,250,53,158
54,250,54,158
55,250,55,158
56,250,56,158
57,250,57,158
58,250,58,158
59,250,59,158
60,250,60,158
61,250,61,158
62,250,62,158
63,250,63,158
64,250,64,158
65,250,65,158
66,250,66,158
67,250,67,158
68,250,68,158
69,250,69,158
70,250,70,158
71,250,71,158
72,250,72,158
73,250,73,158
74,250,74,158
75,250,75,158
76,250,76,158
77,250,77,158
78,250,78,158
79,250,79,158
80,250,80,158
81,250,81,158
82,250,82,158
83,250,83,158
84,250,84,158
85,250,85,158
86,250,86,158
87,250,87,158
88,250,88,158
89,250,89,158
90,250,90,158
91,250,91,158
92,250,92,158
93,250,93,158
94,250,94,158
95,250,95,158
96,250,96,158
97,250,97,158
98,250,98,158
99,250,99,158
100,250,100,158
101,250,101,158
102,250,102,158
103,250,103,158
104,250,104,158
105,250,105,158
106,250,106,158
107,250,107,158
108,250,108,158
109,250,109,158
110,250,110,158
111,250,111,158
112,250,112,158
113,250,113,158
114,250,114,158
115,250,115,158
116,250,116,158
117,250,117,158
118,250,118,158
119,250,119,158
120,250,120,158
121,250,121,158
122,250,122,158
123,250,123,158
124,250,124,158
125,250,125,158
126,250,126,158
127,250,127,158
128,250,128,158
129,250,129,158
130,250,130,158
131,250,131,158
132,250,132,158
133,250,133,158
134,250,134,158
135,250,135,158
136,250,136,158
137,250,137,158
138,250,138,158
139,250,139,158
140,250,140,158
141,250,141,158
142,250,142,158
143,250,143,158
144,250,144,158
145,250,145,158
146,250,146,158
147,250,147,158
148,250,148,158
149,250,149,158
150,250,150,158
151,250,151,158
152,250,152,158
153,250,153,158
154,250,154,158
155,250,155,158
156,250,156,158
157,250,157,158
158,250,158,158
159,250,159,158
160,250,160,158
161,250,161,158
162,250,162,158
163,250,163,158
164,250,164,158
165,250,165,158
166,250,166,158
167,250,167,158
168,250,168,158
169,250,169,158
170,250,170,158
171,250,171,158
172,250,172,158
173,250,173,158
174,250,174,158
175,250,175,158
176,250,176,158
177,250,177,158
178,250,178,158
179,250,179,158
180,250,180,158
181,250,181,158
182,250,182,158
183,250,183,158
184,250,184,158
185,250,185,158
186,250,186,158
187,250,187,158
188,250,188,158
189,250,189,158
190,250,190,158
191,250,191,158
192,250,192,158
193,250,193,158
194,250,194,158
195,250,195,158
196,250,196,158
197,250,197,158
198,250,198,158
199,250,199,158
200,250,200,158
201,250,201,158
202,250,202,158
203,250,203,158
204,250,204,158
205,250,205,158
206,250,206,158
207,250,207,158
208,250,208,158
209,250,209,158
210,250,210,158
211,250,211,158
212,250,212,158
213,250,213,158
214,250,214,158
215,250,215,158
216,250,216,158
217,250,217,158
218,250,218,158
219,250,219,158
220,250,220,158
221,250,221,158
222,250,222,158
223,250,223,158
224,250,224,158
225,250,225,158
226,250,226,158
227,250,227,158
228,250,228,158
229,250,229,158
230,250,230,158
231,250,231,158
232,250,232,158
233,250,233,158
234,250,234,158
235,250,235,158
236,250,236,158
1,251,0,0
2,251,0,0
3,251,0,0
4,251,0,0
5,251,0,0
6,251,0,0
7,251,0,0
8,251,0,0
9,251,0,0
10,251,0,0
11,251,0,0
12,251,0,0
13,251,0,0
14,251,0,0
15,251,0,0
16,251,0,0
17,251,0,0
18,251,0,0
19,251,0,0
20,251,0,0
21,251,0,0
22,251,0,0
23,251,0,0
24,251,0,0
25,251,0,0
26,251,0,0
27,251,0,0
28,251,0,0
29,251,0,0
30,251,0,0
31,251,0,0
32,251,0,0
33,251,33,159
34,251,34,159
35,251,35,159
36,251,36,159
37,251,37,159
38,251,38,159
39,251,39,159
40,251,40,159
41,251,41,159
42,251,42,159
43,251,43,159
44,251,44,159
45,251,45,159
46,251,46,159
47,251,47,159
48,251,48,159
49,251,49,159
50,251,50,159
51,251,51,159
52,251,52,159
53,251,53,159
54,251,54,159
55,251,55,159
56,251,56,159
57,251,57,159
58,251,58,159
59,251,59,159
60,251,60,159
61,251,61,159
62,251,62,159
63,251,63,159
64,251,64,159
65,251,65,159
66,251,66,159
67,251,67,159
68,251,68,159
69,251,69,159
70,251,70,159
71,251,71,159
72,251,72,159
73,251,73,159
74,251,74,159
75,251,75,159
76,251,76,159
77,251,77,159
78,251,78,159
79,251,79,159
80,251,80,159
81,251,81,159
82,251,82,159
83,251,83,159
84,251,84,159
85,251,85,159
86,251,86,159
87,251,87,159
88,251,88,159
89,251,89,159
90,251,90,159
91,251,91,159
92,251,92,159
93,251,93,159
94,251,94,159
95,251,95,159
96,251,96,159
97,251,97,159
98,251,98,159
99,251,99,159
100,251,100,159
101,251,101,159
102,251,102,159
103,251,103,159
104,251,104,159
105,251,105,159
106,251,106,159
107,251,107,159
108,251,108,159
109,251,109,159
110,251,110,159
111,251,111,159
112,251,112,159
113,251,113,159
114,251,114,159
115,251,115,159
116,251,116,159
117,251,117,159
118,251,118,159
119,251,119,159
120,251,120,159
121,251,121,159
122,251,122,159
123,251,123,159
124,251,124,159
125,251,125,159
126,251,126,159
127,251,127,159
128,251,128,159
129,251,129,159
130,251,130,159
131,251,131,159
132,251,132,159
133,251,133,159
134,251,134,159
135,251,135,159
136,251,136,159
137,251,137,159
138,251,138,159
139,251,139,159
140,251,140,159
141,251,141,159
142,251,142,159
143,251,143,159
144,251,144,159
145,251,145,159
146,251,146,159
147,251,147,159
148,251,148,159
149,251,149,159
150,251,150,159
151,251,151,159
152,251,152,159
153,251,153,159
154,251,154,159
155,251,155,159
156,251,156,159
157,251,157,159
158,251,158,159
159,251,159,159
160,251,160,159
161,251,161,159
162,251,162,159
163,251,163,159
164,251,164,159
165,251,165,159
166,251,166,159
167,251,167,159
168,251,168,159
169,251,169,159
170,251,170,159
171,251,171,159
172,251,172,159
173,251,173,159
174,251,174,159
175,251,175,159
176,251,176,159
177,251,177,159
178,251,178,159
179,251,179,159
180,251,180,159
181,251,181,159
182,251,182,159
183,251,183,159
184,251,184,159
185,251,185,159
186,251,186,159
187,251,187,159
188,251,188,159
189,251,189,159
190,251,190,159
191,251,191,159
192,251,192,159
193,251,193,159
194,251,194,159
195,251,195,159
196,251,196,159
197,251,197,159
198,251,198,159
199,251,199,159
200,251,200,159
201,251,201,159
202,251,202,159
203,251,203,159
204,251,204,159
205,251,205,159
206,251,206,159
207,251,207,159
208,251,208,159
209,251,209,159
210,251,210,159
211,251,211,159
212,251,212,159
213,251,213,159
214,251,214,159
215,251,215,159
216,251,216,159
217,251,217,159
218,251,218,159
219,251,219,159
220,251,220,159
221,251,221,159
222,251,222,159
223,251,223,159
224,251,224,159
225,251,225,159
226,251,226,159
227,251,227,159
228,251,228,159
229,251,229,159
230,251,230,159
231,251,231,159
232,251,232,159
233,251,233,159
234,251,234,159
235,251,235,159
236,251,236,159
1,252,0,0
2,252,0,0
3,252,0,0
4,252,0,0
5,252,0,0
6,252,0,0
7,252,0,0
8,252,0,0
9,252,0,0
10,252,0,0
11,252,0,0
12,252,0,0
13,252,0,0
14,252,0,0
15,252,0,0
16,252,0,0
17,252,0,0
18,252,0,0
19,252,0,0
20,252,0,0
21,252,0,0
22,252,0,0
23,252,0,0
24,252,0,0
25,252,0,0
26,252,0,0
27,252,0,0
28,252,0,0
29,252,0,0
30,252,0,0
31,252,0,0
32,252,0,0
33,252,33,160
34,252,34,160
35,252,35,160
36,252,36,160
37,252,37,160
38,252,38,160
39,252,39,160
40,252,40,160
41,252,41,160
42,252,42,160
43,252,43,160
44,252,44,160
45,252,45,160
46,252,46,160
47,252,47,160
48,252,48,160
49,252,49,160
50,252,50,160
51,252,51,160
52,252,52,160
53,252,53,160
54,252,54,160
55,252,55,160
56,252,56,160
57,252,57,160
58,252,58,160
59,252,59,160
60,252,60,160
61,252,61,160
62,252,62,160
63,252,63,160
64,252,64,160
65,252,65,160
66,252,66,160
67,252,67,160
68,252,68,160
69,252,69,160
70,252,70,160
71,252,71,160
72,252,72,160
73,252,73,160
74,252,74,160
75,252,75,160
76,252,76,160
77,252,77,160
78,252,78,160
79,252,79,160
80,252,80,160
81,252,81,160
82,252,82,160
83,252,83,160
84,252,84,160
85,252,85,160
86,252,86,160
87,252,87,160
88,252,88,160
89,252,89,160
90,252,90,160
91,252,91,160
92,252,92,160
93,252,93,160
94,252,94,160
95,252,95,160
96,252,96,160
97,252,97,160
98,252,98,160
99,252,99,160
100,252,100,160
101,252,101,160
102,252,102,160
103,252,103,160
104,252,104,160
105,252,105,160
106,252,106,160
107,252,107,160
108,252,108,160
109,252,109,160
110,252,110,160
111,252,111,160
112,252,112,160
113,252,113,160
114,252,114,160
115,252,115,160
116,252,116,160
117,252,117,160
118,252,118,160
119,252,119,160
120,252,120,160
121,252,121,160
122,252,122,160
123,252,123,160
124,252,124,160
125,252,125,160
126,252,126,160
127,252,127,160
128,252,128,160
129,252,129,160
130,252,130,160
131,252,131,160
132,252,132,160
133,252,133,160
134,252,134,160
135,252,135,160
136,252,136,160
137,252,137,160
138,252,138,160
139,252,139,160
140,252,140,160
141,252,141,160
142,252,142,160
143,252,143,160
144,252,144,160
145,252,145,160
146,252,146,160
147,252,147,160
148,252,148,160
149,252,149,160
150,252,150,160
151,252,151,160
152,252,152,160
153,252,153,160
154,252,154,160
155,252,155,160
156,252,156,160
157,252,157,160
158,252,158,160
159,252,159,160
160,252,160,160
161,252,161,160
162,252,162,160
163,252,163,160
164,252,164,160
165,252,165,160
166,252,166,160
167,252,167,160
168,252,168,160
169,252,169,160
170,252,170,160
171,252,171,160
172,252,172,160
173,252,173,160
174,252,174,160
175,252,175,160
176,252,176,160
177,252,177,160
178,252,178,160
179,252,179,160
180,252,180,160
181,252,181,160
182,252,182,160
183,252,183,160
184,252,184,160
185,252,185,160
186,252,186,160
187,252,187,160
188,252,188,160
189,252,189,160
190,252,190,160
191,252,191,160
192,252,192,160
193,252,193,160
194,252,194,160
195,252,195,160
196,252,196,160
197,252,197,160
198,252,198,160
199,252,199,160
200,252,200,160
201,252,201,160
202,252,202,160
203,252,203,160
204,252,204,160
205,252,205,160
206,252,206,160
207,252,207,160
208,252,208,160
209,252,209,160
210,252,210,160
211,252,211,160
212,252,212,160
213,252,213,160
214,252,214,160
215,252,215,160
216,252,216,160
217,252,217,160
218,252,218,160
219,252,219,160
220,252,220,160
221,252,221,160
222,252,222,160
223,252,223,160
224,252,224,160
225,252,225,160
226,252,226,160
227,252,227,160
228,252,228,160
229,252,229,160
230,252,230,160
231,252,231,160
232,252,232,160
233,252,233,160
234,252,234,160
235,252,235,160
236,252,236,160
1,253,0,0
2,253,0,0
3,253,0,0
4,253,0,0
5,253,0,0
6,253,0,0
7,253,0,0
8,253,0,0
9,253,0,0
10,253,0,0
11,253,0,0
12,253,0,0
13,253,0,0
14,253,0,0
15,253,0,0
16,253,0,0
17,253,0,0
18,253,0,0
19,253,0,0
20,253,0,0
21,253,0,0
22,253,0,0
23,253,0,0
24,253,0,0
25,253,0,0
26,253,0,0
27,253,0,0
28,253,0,0
29,253,0,0
30,253,0,0
31,253,0,0
32,253,0,0
33,253,33,161
34,253,34,161
35,253,35,161
36,253,36,161
37,253,37,161
38,253,38,161
39,253,39,161
40,253,40,161
41,253,41,161
42,253,42,161
43,253,43,161
44,253,44,161
45,253,45,161
46,253,46,161
47,253,47,161
48,253,48,161
49,253,49,161
50,253,50,161
51,253,51,161
52,253,52,161
53,253,53,161
54,253,54,161
55,253,55,161
56,253,56,161
57,253,57,161
58,253,58,161
59,253,59,161
60,253,60,161
61,253,61,161
62,253,62,161
63,253,63,161
64,253,64,161
65,253,65,161
66,253,66,161
67,253,67,161
68,253,68,161
69,253,69,161
70,253,70,161
71,253,71,161
72,253,72,161
73,253,73,161
74,253,74,161
75,253,75,161
76,253,76,161
77,253,77,161
78,253,78,161
79,253,79,161
80,253,80,161
81,253,81,161
82,253,82,161
83,253,83,161
84,253,84,161
85,253,85,161
86,253,86,161
87,253,87,161
88,253,88,161
89,253,89,161
90,253,90,161
91,253,91,161
92,253,92,161
93,253,93,161
94,253,94,161
95,253,95,161
96,253,96,161
97,253,97,161
98,253,98,161
99,253,99,161
100,253,100,161
101,253,101,161
102,253,102,161
103,253,103,161
104,253,104,161
105,253,105,161
106,253,106,161
107,253,107,161
108,253,108,161
109,253,109,161
110,253,110,161
111,253,111,161
112,253,112,161
113,253,113,161
114,253,114,161
115,253,115,161
116,253,116,161
117,253,117,161
118,253,118,161
119,253,119,161
120,253,120,161
121,253,121,161
122,253,122,161
123,253,123,161
124,253,124,161
125,253,125,161
126,253,126,161
127,253,127,161
128,253,128,161
129,253,129,161
130,253,130,161
131,253,131,161
132,253,132,161
133,253,133,161
134,253,134,161
135,253,135,161
136,253,136,161
137,253,137,161
138,253,138,161
139,253,139,161
140,253,140,161
141,253,141,161
142,253,142,161
143,253,143,161
144,253,144,161
145,253,145,161
146,253,146,161
147,253,147,161
148,253,148,161
149,253,149,161
150,253,150,161
151,253,151,161
152,253,152,161
153,253,153,161
154,253,154,161
155,253,155,161
156,253,156,161
157,253,157,161
158,253,158,161
159,253,159,161
160,253,160,161
161,253,161,161
162,253,162,161
163,253,163,161
164,253,164,161
165,253,165,161
166,253,166,161
167,253,167,161
168,253,168,161
169,253,169,161
170,253,170,161
171,253,171,161
172,253,172,161
173,253,173,161
174,253,174,161
175,253,175,161
176,253,176,161
177,253,177,161
178,253,178,161
179,253,179,161
180,253,180,161
181,253,181,161
182,253,182,161
183,253,183,161
184,253,184,161
185,253,185,161
186,253,186,161
187,253,187,161
188,253,188,161
189,253,189,161
190,253,190,161
191,253,191,161
192,253,192,161
193,253,193,161
194,253,194,161
195,253,195,161
196,253,196,161
197,253,197,161
198,253,198,161
199,253,199,161
200,253,200,161
201,253,201,161
202,253,202,161
203,253,203,161
204,253,204,161
205,253,205,161
206,253,206,161
207,253,207,161
208,253,208,161
209,253,209,161
210,253,210,161
211,253,211,161
212,253,212,161
213,253,213,161
214,253,214,161
215,253,215,161
216,253,216,161
217,253,217,161
218,253,218,161
219,253,219,161
220,253,220,161
221,253,221,161
222,253,222,161
223,253,223,161
224,253,224,161
225,253,225,161
226,253,226,161
227,253,227,161
228,253,228,161
229,253,229,161
230,253,230,161
231,253,231,161
232,253,232,161
233,253,233,161
234,253,234,161
235,253,235,161
236,253,236,161
1,254,0,0
2,254,0,0
3,254,0,0
4,254,0,0
5,254,0,0
6,254,0,0
7,254,0,0
8,254,0,0
9,254,0,0
10,254,0,0
11,254,0,0
12,254,0,0
13,254,0,0
14,254,0,0
15,254,0,0
16,254,0,0
17,254,0,0
18,254,0,0
19,254,0,0
20,254,0,0
21,254,0,0
22,254,0,0
23,254,0,0
24,254,0,0
25,254,0,0
26,254,0,0
27,254,0,0
28,254,0,0
29,254,0,0
30,254,0,0
31,254,0,0
32,254,0,0
33,254,33,162
34,254,34,162
35,254,35,162
36,254,36,162
37,254,37,162
38,254,38,162
39,254,39,162
40,254,40,162
41,254,41,162
42,254,42,162
43,254,43,162
44,254,44,162
45,254,45,162
46,254,46,162
47,254,47,162
48,254,48,162
49,254,49,162
50,254,50,162
51,254,51,162
52,254,52,162
53,254,53,162
54,254,54,162
55,254,55,162
56,254,56,162
57,254,57,162
58,254,58,162
59,254,59,162
60,254,60,162
61,254,61,162
62,254,62,162
63,254,63,162
64,254,64,162
65,254,65,162
66,254,66,162
67,254,67,162
68,254,68,162
69,254,69,162
70,254,70,162
71,254,71,162
72,254,72,162
73,254,73,162
74,254,74,162
75,254,75,162
76,254,76,162
77,254,77,162
78,254,78,162
79,254,79,162
80,254,80,162
81,254,81,162
82,254,82,162
83,254,83,162
84,254,84,162
85,254,85,162
86,254,86,162
87,254,87,162
88,254,88,162
89,254,89,162
90,254,90,162
91,254,91,162
92,254,92,162
93,254,93,162
94,254,94,162
95,254,95,162
96,254,96,162
97,254,97,162
98,254,98,162
99,254,99,162
100,254,100,162
101,254,101,162
102,254,102,162
103,254,103,162
104,254,104,162
105,254,105,162
106,254,106,162
107,254,107,162
108,254,108,162
109,254,109,162
110,254,110,162
111,254,111,162
112,254,112,162
113,254,113,162
114,254,114,162
115,254,115,162
116,254,116,162
117,254,117,162
118,254,118,162
119,254,119,162
120,254,120,162
121,254,121,162
122,254,122,162
123,254,123,162
124,254,124,162
125,254,125,162
126,254,126,162
127,254,127,162
128,254,128,162
129,254,129,162
130,254,130,162
131,254,131,162
132,254,132,162
133,254,133,162
134,254,134,162
135,254,135,162
136,254,136,162
137,254,137,162
138,254,138,162
139,254,139,162
140,254,140,162
141,254,141,162
142,254,142,162
143,254,143,162
144,254,144,162
145,254,145,162
146,254,146,162
147,254,147,162
148,254,148,162
149,254,149,162
150,254,150,162
151,254,151,162
152,254,152,162
153,254,153,162
154,254,154,162
155,254,155,162
156,254,156,162
157,254,157,162
158,254,158,162
159,254,159,162
160,254,160,162
161,254,161,162
162,254,162,162
163,254,163,162
164,254,164,162
165,254,165,162
166,254,166,162
167,254,167,162
168,254,168,162
169,254,169,162
170,254,170,162
171,254,171,162
172,254,172,162
173,254,173,162
174,254,174,162
175,254,175,162
176,254,176,162
177,254,177,162
178,254,178,162
179,254,179,162
180,254,180,162
181,254,181,162
182,254,182,162
183,254,183,162
184,254,184,162
185,254,185,162
186,254,186,162
187,254,187,162
188,254,188,162
189,254,189,162
190,254,190,162
191,254,191,162
192,254,192,162
193,254,193,162
194,254,194,162
195,254,195,162
196,254,196,162
197,254,197,162
198,254,198,162
199,254,199,162
200,254,200,162
201,254,201,162
202,254,202,162
203,254,203,162
204,254,204,162
205,254,205,162
206,254,206,162
207,254,207,162
208,254,208,162
209,254,209,162
210,254,210,162
211,254,211,162
212,254,212,162
213,254,213,162
214,254,214,162
215,254,215,162
216,254,216,162
217,254,217,162
218,254,218,162
219,254,219,162
220,254,220,162
221,254,221,162
222,254,222,162
223,254,223,162
224,254,224,162
225,254,225,162
226,254,226,162
227,254,227,162
228,254,228,162
229,254,229,162
230,254,230,162
231,254,231,162
232,254,232,162
233,254,233,162
234,254,234,162
235,254,235,162
236,254,236,162
1,255,0,0
2,255,0,0
3,255,0,0
4,255,0,0
5,255,0,0
6,255,0,0
7,255,0,0
8,255,0,0
9,255,0,0
10,255,0,0
11,255,0,0
12,255,0,0
13,255,0,0
14,255,0,0
15,255,0,0
16,255,0,0
17,255,0,0
18,255,0,0
19,255,0,0
20,255,0,0
21,255,0,0
22,255,0,0
23,255,0,0
24,255,0,0
25,255,0,0
26,255,0,0
27,255,0,0
28,255,0,0
29,255,0,0
30,255,0,0
31,255,0,0
32,255,0,0
33,255,33,163
34,255,34,163
35,255,35,163
36,255,36,163
37,255,37,163
38,255,38,163
39,255,39,163
40,255,40,163
41,255,41,163
42,255,42,163
43,255,43,163
44,255,44,163
45,255,45,163
46,255,46,163
47,255,47,163
48,255,48,163
49,255,49,163
50,255,50,163
51,255,51,163
52,255,52,163
53,255,53,163
54,255,54,163
55,255,55,163
56,255,56,163
57,255,57,163
58,255,58,163
59,255,59,163
60,255,60,163
61,255,61,163
62,255,62,163
63,255,63,163
64,255,64,163
65,255,65,163
66,255,66,163
67,255,67,163
68,255,68,163
69,255,69,163
70,255,70,163
71,255,71,163
72,255,72,163
73,255,73,163
74,255,74,163
75,255,75,163
76,255,76,163
77,255,77,163
78,255,78,163
79,255,79,163
80,255,80,163
81,255,81,163
82,255,82,163
83,255,83,163
84,255,84,163
85,255,85,163
86,255,86,163
87,255,87,163
88,255,88,163
89,255,89,163
90,255,90,163
91,255,91,163
92,255,92,163
93,255,93,163
94,255,94,163
95,255,95,163
96,255,96,163
97,255,97,163
98,255,98,163
99,255,99,163
100,255,100,163
101,255,101,163
102,255,102,163
103,255,103,163
104,255,104,163
105,255,105,163
106,255,106,163
107,255,107,163
108,255,108,163
109,255,109,163
110,255,110,163
111,255,111,163
112,255,112,163
113,255,113,163
114,255,114,163
115,255,115,163
116,255,116,163
117,255,117,163
118,255,118,163
119,255,119,163
120,255,120,163
121,255,121,163
122,255,122,163
123,255,123,163
124,255,124,163
125,255,125,163
126,255,126,163
127,255,127,163
128,255,128,163
129,255,129,163
130,255,130,163
131,255,131,163
132,255,132,163
133,255,133,163
134,255,134,163
135,255,135,163
136,255,136,163
137,255,137,163
138,255,138,163
139,255,139,163
140,255,140,163
141,255,141,163
142,255,142,163
143,255,143,163
144,255,144,163
145,255,145,163
146,255,146,163
147,255,147,163
148,255,148,163
149,255,149,163
150,255,150,163
151,255,151,163
152,255,152,163
153,255,153,163
154,255,154,163
155,255,155,163
156,255,156,163
157,255,157,163
158,255,158,163
159,255,159,163
160,255,160,163
161,255,161,163
162,255,162,163
163,255,163,163
164,255,164,163
165,255,165,163
166,255,166,163
167,255,167,163
168,255,168,163
169,255,169,163
170,255,170,163
171,255,171,163
172,255,172,163
173,255,173,163
174,255,174,163
175,255,175,163
176,255,176,163
177,255,177,163
178,255,178,163
179,255,179,163
180,255,180,163
181,255,181,163
182,255,182,163
183,255,183,163
184,255,184,163
185,255,185,163
186,255,186,163
187,255,187,163
188,255,188,163
189,255,189,163
190,255,190,163
191,255,191,163
192,255,192,163
193,255,193,163
194,255,194,163
195,255,195,163
196,255,196,163
197,255,197,163
198,255,198,163
199,255,199,163
200,255,200,163
201,255,201,163
202,255,202,163
203,255,203,163
204,255,204,163
205,255,205,163
206,255,206,163
207,255,207,163
208,255,208,163
209,255,209,163
210,255,210,163
211,255,211,163
212,255,212,163
213,255,213,163
214,255,214,163
215,255,215,163
216,255,216,163
217,255,217,163
218,255,218,163
219,255,219,163
220,255,220,163
221,255,221,163
222,255,222,163
223,255,223,163
224,255,224,163
225,255,225,163
226,255,226,163
227,255,227,163
228,255,228,163
229,255,229,163
230,255,230,163
231,255,231,163
232,255,232,163
233,255,233,163
234,255,234,163
235,255,235,163
236,255,236,163
1,256,0,0
2,256,0,0
3,256,0,0
4,256,0,0
5,256,0,0
6,256,0,0
7,256,0,0
8,256,0,0
9,256,0,0
10,256,0,0
11,256,0,0
12,256,0,0
13,256,0,0
14,256,0,0
15,256,0,0
16,256,0,0
17,256,0,0
18,256,0,0
19,256,0,0
20,256,0,0
21,256,0,0
22,256,0,0
23,256,0,0
24,256,0,0
25,256,0,0
26,256,0,0
27,256,0,0
28,256,0,0
29,256,0,0
30,256,0,0
31,256,0,0
32,256,0,0
33,256,33,164
34,256,34,164
35,256,35,164
36,256,36,164
37,256,37,164
38,256,38,164
39,256,39,164
40,256,40,164
41,256,41,164
42,256,42,164
43,256,43,164
44,256,44,164
45,256,45,164
46,256,46,164
47,256,47,164
48,256,48,164
49,256,49,164
50,256,50,164
51,256,51,164
52,256,52,164
53,256,53,164
54,256,54,164
55,256,55,164
56,256,56,164
57,256,57,164
58,256,58,164
59,256,59,164
60,256,60,164
61,256,61,164
62,256,62,164
63,256,63,164
64,256,64,164
65,256,65,164
66,256,66,164
67,256,67,164
68,256,68,164
69,256,69,164
70,256,70,164
71,256,71,164
72,256,72,164
73,256,73,164
74,256,74,164
75,256,75,164
76,256,76,164
77,256,77,164
78,256,78,164
79,256,79,164
80,256,80,164
81,256,81,164
82,256,82,164
83,256,83,164
84,256,84,164
85,256,85,164
86,256,86,164
87,256,87,164
88,256,88,164
89,256,89,164
90,256,90,164
91,256,91,164
92,256,92,164
93,256,93,164
94,256,94,164
95,256,95,164
96,256,96,164
97,256,97,164
98,256,98,164
99,256,99,164
100,256,100,164
101,256,101,164
102,256,102,164
103,256,103,164
104,256,104,164
105,256,105,164
106,256,106,164
107,256,107,164
108,256,108,164
109,256,109,164
110,256,110,164
111,256,111,164
112,256,112,164
113,256,113,164
114,256,114,164
115,256,115,164
116,256,116,164
117,256,117,164
118,256,118,164
119,256,119,164
120,256,120,164
121,256,121,164
122,256,122,164
123,256,123,164
124,256,124,164
125,256,125,164
126,256,126,164
127,256,127,164
128,256,128,164
129,256,129,164
130,256,130,164
131,256,131,164
132,256,132,164
133,256,133,164
134,256,134,164
135,256,135,164
136,256,136,164
137,256,137,164
138,256,138,164
139,256,139,164
140,256,140,164
141,256,141,164
142,256,142,164
143,256,143,164
144,256,144,164
145,256,145,164
146,256,146,164
147,256,147,164
148,256,148,164
149,256,149,164
150,256,150,164
151,256,151,164
152,256,152,164
153,256,153,164
154,256,154,164
155,256,155,164
156,256,156,164
157,256,157,164
158,256,158,164
159,256,159,164
160,256,160,164
161,256,161,164
162,256,162,164
163,256,163,164
164,256,164,164
165,256,165,164
166,256,166,164
167,256,167,164
168,256,168,164
169,256,169,164
170,256,170,164
171,256,171,164
172,256,172,164
173,256,173,164
174,256,174,164
175,256,175,164
176,256,176,164
177,256,177,164
178,256,178,164
179,256,179,164
180,256,180,164
181,256,181,164
182,256,182,164
183,256,183,164
184,256,184,164
185,256,185,164
186,256,186,164
187,256,187,164
188,256,188,164
189,256,189,164
190,256,190,164
191,256,191,164
192,256,192,164
193,256,193,164
194,256,194,164
195,256,195,164
196,256,196,164
197,256,197,164
198,256,198,164
199,256,199,164
200,256,200,164
201,256,201,164
202,256,202,164
203,256,203,164
204,256,204,164
205,256,205,164
206,256,206,164
207,256,207,164
208,256,208,164
209,256,209,164
210,256,210,164
211,256,211,164
212,256,212,164
213,256,213,164
214,256,214,164
215,256,215,164
216,256,216,164
217,256,217,164
218,256,218,164
219,256,219,164
220,256,220,164
221,256,221,164
222,256,222,164
223,256,223,164
224,256,224,164
225,256,225,164
226,256,226,164
227,256,227,164
228,256,228,164
229,256,229,164
230,256,230,164
231,256,231,164
232,256,232,164
233,256,233,164
234,256,234,164
235,256,235,164
236,256,236,164
1,257,0,0
2,257,0,0
3,257,0,0
4,257,0,0
5,257,0,0
6,257,0,0
7,257,0,0
8,257,0,0
9,257,0,0
10,257,0,0
11,257,0,0
12,257,0,0
